#TYPE System.Management.Automation.PSCustomObject
"id","checkItemStates","closed","dateLastActivity","desc","descData","idBoard","idList","idMembersVoted","idShort","idAttachmentCover","manualCoverAttachment","idLabels","name","pos","shortLink","badges","dueComplete","due","idChecklists","idMembers","labels","shortUrl","subscribed","url","CreatedDate","BoardName","ListName"
"57c5e3ab6fde899af8dfbc59",,"False","2016-08-31T16:18:42.756Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","8",,"False","System.Object[]","Claims: EXCEL","437247","Tbrt0rMK","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/Tbrt0rMK","False","https://trello.com/c/Tbrt0rMK/8-claims-excel","8/30/2016 7:51:07 PM","BI - Reporting Needs","Data Sources"
"57c5e3b655415ae60a7c4fe1",,"False","2016-08-31T16:12:45.470Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","10",,"False","System.Object[]","LARS: SQLSVR","440319","y3OlL80f","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/y3OlL80f","False","https://trello.com/c/y3OlL80f/10-lars-sqlsvr","8/30/2016 7:51:18 PM","BI - Reporting Needs","Data Sources"
"57c5e3e0a29cdb84f8c00e5e",,"False","2016-08-31T16:13:01.114Z","Erik","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","11",,"False","System.Object[]","Sales Representative Table: SQLSVR","441343","KVKyNEB3","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/KVKyNEB3","False","https://trello.com/c/KVKyNEB3/11-sales-representative-table-sqlsvr","8/30/2016 7:52:00 PM","BI - Reporting Needs","Data Sources"
"57c5e34ccf67cd4e47c90b87",,"False","2016-08-31T16:13:09.509Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","6",,"False","System.Object[]","KeyInventory: SQLSVR","442367","RHtLNXAV","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/RHtLNXAV","False","https://trello.com/c/RHtLNXAV/6-keyinventory-sqlsvr","8/30/2016 7:49:32 PM","BI - Reporting Needs","Data Sources"
"57c5e6dc56c1766e02acaa2e",,"False","2016-08-31T16:17:44.158Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","19",,"False","System.Object[]","Email: EXCHANGE","528383","ApU3H2eT","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/ApU3H2eT","False","https://trello.com/c/ApU3H2eT/19-email-exchange","8/30/2016 8:04:44 PM","BI - Reporting Needs","Data Sources"
"57c7022bc029afe775b285c3",,"False","2016-08-31T16:17:42.752Z","Wurth Electronics","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","34",,"False","System.Object[]","International Estimator: ACCESS","614399","CRlZhrOU","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/CRlZhrOU","False","https://trello.com/c/CRlZhrOU/34-international-estimator-access","8/31/2016 4:13:31 PM","BI - Reporting Needs","Data Sources"
"57c5ea31f8487d03a15572a4",,"False","2016-08-31T16:17:52.331Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","26",,"False","System.Object[]","FUTURE: CRM","851967","YC19BdDZ","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/YC19BdDZ","False","https://trello.com/c/YC19BdDZ/26-future-crm","8/30/2016 8:18:57 PM","BI - Reporting Needs","Data Sources"
"57c84157f375a4ba319b26e7",,"False","2016-09-01T14:55:35.497Z","",,"57c5e2ef602c6e46bb08afa7","57c5e3031057b5c7e2d02cf9","System.Object[]","36",,"False","System.Object[]","Prospect Tool SQLSVR","917503","fOZHBQPh","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/fOZHBQPh","False","https://trello.com/c/fOZHBQPh/36-prospect-tool-sqlsvr","9/1/2016 2:55:19 PM","BI - Reporting Needs","Data Sources"
"57c97bb7977993db977e14a7",,"False","2017-03-30T18:20:13.487Z","another to note

LPS BOL #, if it starts with a 7, it is an ad hoc

KQ LPS# - if there is a 5 in the 'time' spot, the next digits = McLeod order#","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","37",,"False","System.Object[]","DATA SOURCE MAPPING","16383.75","o3x2LeGw","@{votes=0; viewingMemberVoted=False; subscribed=True; fogbugz=; checkItems=12; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/o3x2LeGw","True","https://trello.com/c/o3x2LeGw/37-data-source-mapping","9/2/2016 1:16:39 PM","BI - Reporting Needs","Needs"
"57c5ea53ea8ce35be51abca2",,"False","2016-09-13T14:10:03.173Z","GOAL: Streamline data sources and speed to access repetitive, reliable data, save searches, automate report generation/distribution","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","27",,"False","System.Object[]","Simplified, Speedy Access","32767.5","uMEpi115","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=6; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/uMEpi115","False","https://trello.com/c/uMEpi115/27-simplified-speedy-access","8/30/2016 8:19:31 PM","BI - Reporting Needs","Needs"
"57c5e48e8b247aced2a1ad43",,"False","2016-08-30T20:14:36.928Z","Scorecard Excel file: https://my.shiplps.com/Download.ashx?fk=244CF87B450F4C478166A97003BBA2F7
					
Branch Budget Dashboard: https://shiplps.geckoboard.com/dashboards/F81F9DE3B65B2B96
","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","12",,"False","System.Object[]","Daily LPS Scorecard","65535","lZvBIVte","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/lZvBIVte","False","https://trello.com/c/lZvBIVte/12-daily-lps-scorecard","8/30/2016 7:54:54 PM","BI - Reporting Needs","Needs"
"57c5e4a3eb4f908d47aa0c79",,"False","2016-08-30T20:14:07.368Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","13",,"False","System.Object[]","Weekly LPS Dashboard","131071","0nmRp7vs","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=1; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/0nmRp7vs","False","https://trello.com/c/0nmRp7vs/13-weekly-lps-dashboard","8/30/2016 7:55:15 PM","BI - Reporting Needs","Needs"
"57c5e54c0d291941fe90350a",,"False","2016-08-30T20:13:57.021Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","14",,"False","System.Object[]","Monthly/Quarterly LPS Dashboard","196607","7lRbuFsV","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=1; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/7lRbuFsV","False","https://trello.com/c/7lRbuFsV/14-monthly-quarterly-lps-dashboard","8/30/2016 7:58:04 PM","BI - Reporting Needs","Needs"
"57c5e693e0d31c6d570012b1",,"False","2016-09-07T21:16:12.501Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","16",,"False","System.Object[]","Annual LPS Scorecard: TBD","327679","a5unYK5g","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/a5unYK5g","False","https://trello.com/c/a5unYK5g/16-annual-lps-scorecard-tbd","8/30/2016 8:03:31 PM","BI - Reporting Needs","Needs"
"57c5e6adfede1734471429ed",,"False","2016-08-30T20:07:34.636Z","Primary distinctions are: LTL and FTL","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","17","","True","System.Object[]","Customer Review Data/Reports","393215","im5c8ujx","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=3; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/im5c8ujx","False","https://trello.com/c/im5c8ujx/17-customer-review-data-reports","8/30/2016 8:03:57 PM","BI - Reporting Needs","Needs"
"57c5e71e09d63cb8f13354d5",,"False","2016-08-30T20:10:45.772Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","20",,"False","System.Object[]","Carrier Scorecard","425983","McjNUzp6","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=2; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/McjNUzp6","False","https://trello.com/c/McjNUzp6/20-carrier-scorecard","8/30/2016 8:05:50 PM","BI - Reporting Needs","Needs"
"57c5e6bd56f7e5744db862ac",,"False","2016-09-07T21:17:08.694Z","Team level scorecards - SS scorecard example attached","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","18",,"False","System.Object[]","LPS Team Data/Reports","458751","FwnHChl4","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=1; checkItemsChecked=0; comments=0; attachments=1; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/FwnHChl4","False","https://trello.com/c/FwnHChl4/18-lps-team-data-reports","8/30/2016 8:04:13 PM","BI - Reporting Needs","Needs"
"57d8080684f8904062094d33",,"False","2016-09-13T14:09:05.325Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","44",,"False","System.Object[]","Saving/Scheduling reports","491519","Ns1or8ef","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/Ns1or8ef","False","https://trello.com/c/Ns1or8ef/44-saving-scheduling-reports","9/13/2016 2:07:02 PM","BI - Reporting Needs","Needs"
"57d02df3ec742bdb7185e821",,"False","2016-09-07T21:14:09.566Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","39",,"False","System.Object[]","Need to determine number of users/roles?","524287","ye8nZt9Q","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/ye8nZt9Q","False","https://trello.com/c/ye8nZt9Q/39-need-to-determine-number-of-users-roles","9/7/2016 3:10:43 PM","BI - Reporting Needs","Needs"
"57d07910b76f4dd12ef33131",,"False","2016-09-07T20:31:12.885Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","41",,"False","System.Object[]","embedded reports within application (MyLPS)","589823","zpnrtBXk","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/zpnrtBXk","False","https://trello.com/c/zpnrtBXk/41-embedded-reports-within-application-mylps","9/7/2016 8:31:12 PM","BI - Reporting Needs","Needs"
"57d079183a170c89613cea40",,"False","2016-09-07T20:31:20.766Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","42",,"False","System.Object[]","Mobile access to reports","655359","oC8BvrcZ","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/oC8BvrcZ","False","https://trello.com/c/oC8BvrcZ/42-mobile-access-to-reports","9/7/2016 8:31:20 PM","BI - Reporting Needs","Needs"
"57d0792526bec1002cfe3a88",,"False","2016-09-07T20:31:33.968Z","",,"57c5e2ef602c6e46bb08afa7","57c5e2fae5321a6b4db0bd5f","System.Object[]","43",,"False","System.Object[]","granular access control to reports and data","720895","7CF62psl","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/7CF62psl","False","https://trello.com/c/7CF62psl/43-granular-access-control-to-reports-and-data","9/7/2016 8:31:33 PM","BI - Reporting Needs","Needs"
"57c64172bd8745c6fd2b9969",,"False","2016-09-19T15:33:12.015Z","https://powerbi.microsoft.com/en-us/documentation/powerbi-azure-and-power-bi/

https://powerbi.microsoft.com/en-us/documentation/powerbi-service-dashboards/","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","32",,"False","System.Object[]","RECOMMEND: Azure Power BI","32767.5","8hZYVeHq","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/8hZYVeHq","False","https://trello.com/c/8hZYVeHq/32-recommend-azure-power-bi","8/31/2016 2:31:14 AM","BI - Reporting Needs","Currently Using/Evaluating"
"57c5e9742cb0f1b5e5ca0d42",,"False","2016-09-01T12:36:32.323Z","Currently we have two desktop versions licensed","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","21",,"False","System.Object[]","Tableau","65535","DTKNUybu","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/DTKNUybu","False","https://trello.com/c/DTKNUybu/21-tableau","8/30/2016 8:15:48 PM","BI - Reporting Needs","Currently Using/Evaluating"
"57c5e9f8a8ef05f15023cb87",,"False","2016-09-01T12:37:24.155Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","25",,"False","System.Object[]","MS Excel","327679","qmMMJvlD","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/qmMMJvlD","False","https://trello.com/c/qmMMJvlD/25-ms-excel","8/30/2016 8:18:00 PM","BI - Reporting Needs","Currently Using/Evaluating"
"57c5e9de3e2c0157bbf9b99a",,"False","2016-09-01T12:37:34.540Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","24",,"False","System.Object[]","MS Access","393215","KAemiuXW","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/KAemiuXW","False","https://trello.com/c/KAemiuXW/24-ms-access","8/30/2016 8:17:34 PM","BI - Reporting Needs","Currently Using/Evaluating"
"57c5e9968cac89730b987de8",,"False","2016-09-07T21:14:38.988Z","Currently we have 1 desktop version installed (free)
Basic cloud version is free (up to 5 users can view reports/data)","@{emoji=}","57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","22",,"False","System.Object[]","Qlik","458751","FwskB7fo","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=5; checkItemsChecked=0; comments=0; attachments=0; description=True; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/FwskB7fo","False","https://trello.com/c/FwskB7fo/22-qlik","8/30/2016 8:16:22 PM","BI - Reporting Needs","Currently Using/Evaluating"
"57c6416024a9678a6acad31f",,"False","2016-09-01T12:37:49.407Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","30",,"False","System.Object[]","Domo","475135","ti8Zn8pL","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/ti8Zn8pL","False","https://trello.com/c/ti8Zn8pL/30-domo","8/31/2016 2:30:56 AM","BI - Reporting Needs","Currently Using/Evaluating"
"57c6416afede173447190b3f",,"False","2016-09-01T12:38:01.028Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","31",,"False","System.Object[]","Ssrs","491519","D1t3iLMS","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/D1t3iLMS","False","https://trello.com/c/D1t3iLMS/31-ssrs","8/31/2016 2:31:06 AM","BI - Reporting Needs","Currently Using/Evaluating"
"57c64184aefb75fe653ee71c",,"False","2016-09-01T12:38:20.704Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","33",,"False","System.Object[]","Power objects","524287","6rwigFTT","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/6rwigFTT","False","https://trello.com/c/6rwigFTT/33-power-objects","8/31/2016 2:31:32 AM","BI - Reporting Needs","Currently Using/Evaluating"
"57c7023dd0b074db2a9ba51a",,"False","2016-09-01T12:38:28.366Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","35",,"False","System.Object[]","Cognos","589823","TzYTSq1Y","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=3; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/TzYTSq1Y","False","https://trello.com/c/TzYTSq1Y/35-cognos","8/31/2016 4:13:49 PM","BI - Reporting Needs","Currently Using/Evaluating"
"57d075b2a99b166e62845c81",,"False","2016-09-07T20:16:50.952Z","",,"57c5e2ef602c6e46bb08afa7","57c5e971abc2376e656355c1","System.Object[]","40",,"False","System.Object[]","Tibco","655359","t9bUQ4hF","@{votes=0; viewingMemberVoted=False; subscribed=False; fogbugz=; checkItems=0; checkItemsChecked=0; comments=0; attachments=0; description=False; due=; dueComplete=False}","False",,"System.Object[]","System.Object[]","System.Object[]","https://trello.com/c/t9bUQ4hF","False","https://trello.com/c/t9bUQ4hF/40-tibco","9/7/2016 8:16:50 PM","BI - Reporting Needs","Currently Using/Evaluating"
